CellName,Monkeys,GeneNumber,UMI_counts,Region,cell_type
CAn.1_Y.F.1_CE01_93,Y.F.1,3468,43316,CAn,AF
CAn.1_Y.F.1_CE01_94,Y.F.1,4029,131515,CAn,CA_SMC
CAn.1_Y.F.1_CE01_95,Y.F.1,3833,44108,CAn,CA_SMC
CAn.1_Y.F.1_CE01_96,Y.F.1,3956,116744,CAn,CA_SMC
CAn.2_Y.F.1_CE01_1,Y.F.1,3486,74681,CAn,CA_SMC
CAn.2_Y.F.1_CE01_2,Y.F.1,2912,49716,CAn,CA_SMC
CAn.2_Y.F.1_CE01_3,Y.F.1,3893,47067,CAn,CA_SMC
CAn.2_Y.F.1_CE01_4,Y.F.1,1619,15568,CAn,CA_SMC
CAn.2_Y.F.1_CE01_5,Y.F.1,2275,11156,CAn,AF
CAn.2_Y.F.1_CE01_6,Y.F.1,2588,16242,CAn,CA_SMC
CAn.2_Y.F.1_CE01_7,Y.F.1,3423,44702,CAn,CA_SMC
CAn.2_Y.F.1_CE01_8,Y.F.1,1943,8763,CAn,CA_SMC
CAn.2_Y.F.1_CE01_9,Y.F.1,3825,84603,CAn,CA_SMC
CAn.2_Y.F.1_CE01_10,Y.F.1,3269,49609,CAn,CA_SMC
CAn.2_Y.F.1_CE01_11,Y.F.1,2821,24954,CAn,CA_SMC
CAn.2_Y.F.1_CE01_12,Y.F.1,2813,20869,CAn,CA_SMC
CAn.2_Y.F.1_CE01_13,Y.F.1,2854,19287,CAn,CA_SMC
CAn.2_Y.F.1_CE01_14,Y.F.1,2859,42142,CAn,CA_SMC
CAn.2_Y.F.1_CE01_15,Y.F.1,2526,29912,CAn,CA_SMC
CAn.2_Y.F.1_CE01_16,Y.F.1,2780,37894,CAn,CA_SMC
CAn.2_Y.F.1_CE01_17,Y.F.1,2157,17956,CAn,AF
CAn.2_Y.F.1_CE01_18,Y.F.1,2928,28971,CAn,AF
CAn.2_Y.F.1_CE01_19,Y.F.1,3427,54985,CAn,CA_SMC
CAn.2_Y.F.1_CE01_22,Y.F.1,3654,51222,CAn,CA_SMC
CAn.2_Y.F.1_CE01_24,Y.F.1,3296,31114,CAn,CA_SMC
CAn.2_Y.F.1_CE01_50,Y.F.1,3671,50881,CAn,CA_SMC
CAn.2_Y.F.1_CE01_51,Y.F.1,3032,39501,CAn,CA_SMC
CAn.2_Y.F.1_CE01_52,Y.F.1,3644,61959,CAn,CA_SMC
CAn.2_Y.F.1_CE01_53,Y.F.1,2143,21396,CAn,CA_SMC
CAn.2_Y.F.1_CE01_55,Y.F.1,2775,30708,CAn,CA_SMC
CAn.2_Y.F.1_CE01_56,Y.F.1,2609,18767,CAn,CA_SMC
CAn.2_Y.F.1_CE01_57,Y.F.1,4378,48532,CAn,CA_SMC
CAn.2_Y.F.1_CE01_58,Y.F.1,4002,81519,CAn,CA_SMC
CAn.2_Y.F.1_CE01_59,Y.F.1,4773,54720,CAn,CA_SMC
CAn.2_Y.F.1_CE01_60,Y.F.1,3060,27630,CAn,AF
CAn.2_Y.F.1_CE01_61,Y.F.1,2056,12620,CAn,CA_SMC
CAn.2_Y.F.1_CE01_62,Y.F.1,3064,45953,CAn,CA_SMC
CAn.2_Y.F.1_CE01_63,Y.F.1,4381,80440,CAn,CA_SMC
CAn.2_Y.F.1_CE01_64,Y.F.1,3092,33130,CAn,CA_SMC
CAn.2_Y.F.1_CE01_65,Y.F.1,3937,33774,CAn,CA_SMC
CAn.2_Y.F.1_CE01_66,Y.F.1,3709,56339,CAn,CA_SMC
CAn.2_Y.F.1_CE01_67,Y.F.1,2579,32315,CAn,CA_SMC
CAn.2_Y.F.1_CE01_68,Y.F.1,3031,37318,CAn,AF
CAn.2_Y.F.1_CE01_69,Y.F.1,3618,43379,CAn,CA_SMC
CAn.2_Y.F.1_CE01_70,Y.F.1,3335,32631,CAn,AF
CAn.2_Y.F.1_CE01_71,Y.F.1,3274,52632,CAn,CA_SMC
CAn.2_Y.F.1_CE01_72,Y.F.1,3128,144506,CAn,CA_SMC
CAn.2_Y.F.1_CE01_73,Y.F.1,2094,7866,CAn,CA_SMC
CAn.2_Y.F.1_CE01_74,Y.F.1,3143,74422,CAn,CA_SMC
CAn.2_Y.F.1_CE01_75,Y.F.1,3933,62679,CAn,CA_SMC
CAn.2_Y.F.1_CE01_77,Y.F.1,4029,75920,CAn,CA_SMC
CAn.2_Y.F.1_CE01_78,Y.F.1,3242,32236,CAn,CA_SMC
CAn.2_Y.F.1_CE01_79,Y.F.1,3290,94602,CAn,AF
CAn.2_Y.F.1_CE01_80,Y.F.1,3610,64499,CAn,CA_SMC
CAn.2_Y.F.1_CE01_81,Y.F.1,3353,31281,CAn,CA_SMC
CAn.2_Y.F.1_CE01_82,Y.F.1,3711,49517,CAn,CA_SMC
CAn.2_Y.F.1_CE01_83,Y.F.1,4007,95257,CAn,CA_SMC
CAn.2_Y.F.1_CE01_84,Y.F.1,4011,103261,CAn,CA_SMC
CAn.2_Y.F.1_CE01_86,Y.F.1,3394,74789,CAn,CA_SMC
CAn.2_Y.F.1_CE01_87,Y.F.1,3490,39336,CAn,CA_SMC
CAn.2_Y.F.1_CE01_88,Y.F.1,2225,11094,CAn,AF
CAn.2_Y.F.1_CE01_89,Y.F.1,3389,72688,CAn,CA_SMC
CAn.2_Y.F.1_CE01_90,Y.F.1,3353,48911,CAn,CA_SMC
CAn.2_Y.F.1_CE01_91,Y.F.1,3618,55907,CAn,CA_SMC
CAn.2_Y.F.1_CE01_92,Y.F.1,2915,54592,CAn,CA_SMC
CAn.2_Y.F.1_CE01_93,Y.F.1,3194,31113,CAn,CA_SMC
CAn.2_Y.F.1_CE01_94,Y.F.1,3578,75616,CAn,CA_SMC
CAn.2_Y.F.1_CE01_95,Y.F.1,3229,27283,CAn,CA_SMC
CAn.2_Y.F.1_CE01_96,Y.F.1,3156,58064,CAn,CA_SMC
CAp.1_Y.F.1_CE01_1,Y.F.1,3247,71228,CAp,CA_EC1
CAp.1_Y.F.1_CE01_2,Y.F.1,3180,70755,CAp,CA_EC1
CAp.1_Y.F.1_CE01_3,Y.F.1,2576,35294,CAp,CA_EC1
CAp.1_Y.F.1_CE01_4,Y.F.1,2927,65122,CAp,CA_EC1
CAp.1_Y.F.1_CE01_5,Y.F.1,2396,17016,CAp,CA_EC1
CAp.1_Y.F.1_CE01_6,Y.F.1,1600,27912,CAp,CA_EC1
CAp.1_Y.F.1_CE01_8,Y.F.1,1633,18576,CAp,CA_EC1
CAp.1_Y.F.1_CE01_9,Y.F.1,1570,21087,CAp,CA_EC1
CAp.1_Y.F.1_CE01_10,Y.F.1,3142,91048,CAp,CA_EC1
CAp.1_Y.F.1_CE01_11,Y.F.1,2267,26110,CAp,CA_EC1
CAp.1_Y.F.1_CE01_12,Y.F.1,2483,30228,CAp,CA_EC1
CAp.1_Y.F.1_CE01_14,Y.F.1,2196,27146,CAp,CA_EC1
CAp.1_Y.F.1_CE01_15,Y.F.1,1027,5307,CAp,CA_EC1
CAp.1_Y.F.1_CE01_16,Y.F.1,1807,25627,CAp,CA_EC1
CAp.1_Y.F.1_CE01_17,Y.F.1,2695,34572,CAp,CA_EC2
CAp.1_Y.F.1_CE01_18,Y.F.1,2985,42023,CAp,CA_EC1
CAp.1_Y.F.1_CE01_19,Y.F.1,3225,62563,CAp,CA_EC1
CAp.1_Y.F.1_CE01_20,Y.F.1,3008,16547,CAp,CA_EC1
CAp.1_Y.F.1_CE01_22,Y.F.1,2867,45814,CAp,CA_EC1
CAp.1_Y.F.1_CE01_24,Y.F.1,2944,39021,CAp,CA_EC1
CAp.1_Y.F.1_CE01_25,Y.F.1,2104,30130,CAp,CA_EC1
CAp.1_Y.F.1_CE01_26,Y.F.1,2111,37308,CAp,CA_EC2
CAp.1_Y.F.1_CE01_27,Y.F.1,2984,44976,CAp,CA_EC1
CAp.1_Y.F.1_CE01_28,Y.F.1,3104,27932,CAp,CA_EC1
CAp.1_Y.F.1_CE01_30,Y.F.1,2460,25187,CAp,CA_EC1
CAp.1_Y.F.1_CE01_31,Y.F.1,2791,29587,CAp,CA_EC2
CAp.1_Y.F.1_CE01_32,Y.F.1,3032,18781,CAp,CA_EC1
CAp.1_Y.F.1_CE01_33,Y.F.1,2631,60593,CAp,CA_EC1
CAp.1_Y.F.1_CE01_34,Y.F.1,1555,5025,CAp,CA_EC1
CAp.1_Y.F.1_CE01_35,Y.F.1,2649,21045,CAp,CA_EC1
CAp.1_Y.F.1_CE01_36,Y.F.1,2369,26712,CAp,CA_EC1
CAp.1_Y.F.1_CE01_37,Y.F.1,3223,59369,CAp,CA_EC1
CAp.1_Y.F.1_CE01_38,Y.F.1,3025,74610,CAp,CA_EC1
CAp.1_Y.F.1_CE01_39,Y.F.1,2347,17738,CAp,CA_EC1
CAp.1_Y.F.1_CE01_41,Y.F.1,2370,58658,CAp,CA_EC1
CAp.1_Y.F.1_CE01_42,Y.F.1,3037,62834,CAp,CA_EC1
CAp.1_Y.F.1_CE01_43,Y.F.1,2692,16711,CAp,CA_EC1
CAp.1_Y.F.1_CE01_44,Y.F.1,1748,15206,CAp,CA_EC1
CAp.1_Y.F.1_CE01_45,Y.F.1,2619,38106,CAp,CA_EC1
CAp.1_Y.F.1_CE01_46,Y.F.1,2279,11092,CAp,CA_EC1
CAp.1_Y.F.1_CE01_47,Y.F.1,1797,17557,CAp,CA_EC1
CAp.1_Y.F.1_CE01_48,Y.F.1,3346,72350,CAp,CA_EC1
CAp.1_Y.F.1_CE01_49,Y.F.1,1754,12511,CAp,CA_EC1
CAp.1_Y.F.1_CE01_50,Y.F.1,2566,33934,CAp,CA_EC1
CAp.1_Y.F.1_CE01_51,Y.F.1,2624,41440,CAp,CA_EC1
CAp.1_Y.F.1_CE01_52,Y.F.1,3423,87400,CAp,CA_EC1
CAp.1_Y.F.1_CE01_53,Y.F.1,1842,18547,CAp,CA_EC1
CAp.1_Y.F.1_CE01_54,Y.F.1,3129,40692,CAp,CA_EC1
CAp.1_Y.F.1_CE01_55,Y.F.1,1999,18018,CAp,CA_EC1
CAp.1_Y.F.1_CE01_56,Y.F.1,2292,15316,CAp,CA_EC1
CAp.1_Y.F.1_CE01_57,Y.F.1,4430,80844,CAp,CA_EC1
CAp.1_Y.F.1_CE01_58,Y.F.1,3049,71266,CAp,CA_EC2
CAp.1_Y.F.1_CE01_59,Y.F.1,2374,22463,CAp,CA_EC1
CAp.1_Y.F.1_CE01_60,Y.F.1,3138,43998,CAp,CA_EC1
CAp.1_Y.F.1_CE01_61,Y.F.1,3086,34959,CAp,CA_EC1
CAp.1_Y.F.1_CE01_62,Y.F.1,2418,38668,CAp,CA_EC1
CAp.1_Y.F.1_CE01_63,Y.F.1,3199,48968,CAp,CA_EC1
CAp.1_Y.F.1_CE01_64,Y.F.1,2969,46687,CAp,CA_EC1
CAp.1_Y.F.1_CE01_66,Y.F.1,2645,47089,CAp,CA_EC1
CAp.1_Y.F.1_CE01_67,Y.F.1,1925,32421,CAp,CA_EC1
CAp.1_Y.F.1_CE01_70,Y.F.1,3025,40147,CAp,CA_EC1
CAp.1_Y.F.1_CE01_71,Y.F.1,2154,46795,CAp,CA_EC1
CAp.1_Y.F.1_CE01_72,Y.F.1,2851,65754,CAp,CA_EC1
CAp.2_Y.F.1_CE01_1,Y.F.1,3156,98907,CAp,CA_EC1
CAp.2_Y.F.1_CE01_2,Y.F.1,3099,96697,CAp,CA_EC1
CAp.2_Y.F.1_CE01_3,Y.F.1,1212,4738,CAp,CA_EC1
CAp.2_Y.F.1_CE01_4,Y.F.1,3209,86042,CAp,CA_EC1
CAp.2_Y.F.1_CE01_5,Y.F.1,2934,19800,CAp,CA_EC1
CAp.2_Y.F.1_CE01_7,Y.F.1,2097,25442,CAp,CA_EC1
CAp.2_Y.F.1_CE01_9,Y.F.1,1330,16614,CAp,CA_EC1
CAp.2_Y.F.1_CE01_10,Y.F.1,1829,24328,CAp,CA_EC1
CAp.2_Y.F.1_CE01_11,Y.F.1,1962,19215,CAp,CA_EC1
CAp.2_Y.F.1_CE01_12,Y.F.1,2858,46552,CAp,CA_EC2
CAp.2_Y.F.1_CE01_13,Y.F.1,5299,109587,CAp,CA_EC1
CAp.2_Y.F.1_CE01_14,Y.F.1,2977,70952,CAp,CA_EC1
CAp.2_Y.F.1_CE01_15,Y.F.1,2200,32243,CAp,CA_EC1
CAp.2_Y.F.1_CE01_16,Y.F.1,2362,43472,CAp,CA_EC1
CAp.2_Y.F.1_CE01_17,Y.F.1,2787,48138,CAp,CA_EC1
CAp.2_Y.F.1_CE01_18,Y.F.1,2583,29331,CAp,CA_EC2
CAp.2_Y.F.1_CE01_19,Y.F.1,5805,237588,CAp,CA_EC1
CAp.2_Y.F.1_CE01_20,Y.F.1,2596,15488,CAp,CA_EC1
CAp.2_Y.F.1_CE01_21,Y.F.1,3139,52780,CAp,CA_EC2
CAp.2_Y.F.1_CE01_22,Y.F.1,2964,55011,CAp,CA_EC1
CAp.2_Y.F.1_CE01_25,Y.F.1,1335,11659,CAp,CA_EC1
CAp.2_Y.F.1_CE01_26,Y.F.1,2548,37054,CAp,CA_EC1
CAp.2_Y.F.1_CE01_27,Y.F.1,2814,39610,CAp,CA_EC1
CAp.2_Y.F.1_CE01_29,Y.F.1,3283,56083,CAp,CA_EC1
CAp.2_Y.F.1_CE01_30,Y.F.1,3133,71630,CAp,CA_EC1
CAp.2_Y.F.1_CE01_31,Y.F.1,2635,32835,CAp,CA_EC1
CAp.2_Y.F.1_CE01_32,Y.F.1,2781,20842,CAp,CA_EC1
CAp.2_Y.F.1_CE01_33,Y.F.1,3012,84755,CAp,CA_EC2
CAp.2_Y.F.1_CE01_35,Y.F.1,2745,23630,CAp,CA_EC1
CAp.2_Y.F.1_CE01_37,Y.F.1,2592,47620,CAp,CA_EC2
CAp.2_Y.F.1_CE01_39,Y.F.1,1984,12264,CAp,CA_EC1
CAp.2_Y.F.1_CE01_40,Y.F.1,3298,67737,CAp,CA_EC1
CAp.2_Y.F.1_CE01_41,Y.F.1,2427,51883,CAp,CA_EC1
CAp.2_Y.F.1_CE01_43,Y.F.1,4374,55240,CAp,CA_EC1
CAp.2_Y.F.1_CE01_44,Y.F.1,2223,36129,CAp,CA_EC1
CAp.2_Y.F.1_CE01_45,Y.F.1,2791,44871,CAp,CA_EC1
CAp.2_Y.F.1_CE01_46,Y.F.1,3228,23788,CAp,CA_EC1
CAp.2_Y.F.1_CE01_48,Y.F.1,3040,59351,CAp,CA_EC1
CAp.2_Y.F.1_CE01_75,Y.F.1,2101,23324,CAp,CA_EC1
CAp.2_Y.F.1_CE01_76,Y.F.1,2859,21077,CAp,CA_EC1
CAp.2_Y.F.1_CE01_77,Y.F.1,2433,73876,CAp,CA_EC1
CAp.2_Y.F.1_CE01_78,Y.F.1,2644,34299,CAp,CA_EC1
CAp.2_Y.F.1_CE01_80,Y.F.1,3033,67162,CAp,CA_EC1
CAp.2_Y.F.1_CE01_81,Y.F.1,2734,29712,CAp,CA_EC1
CAp.2_Y.F.1_CE01_82,Y.F.1,2808,40028,CAp,CA_EC1
CAp.2_Y.F.1_CE01_83,Y.F.1,1851,40442,CAp,CA_EC1
CAp.2_Y.F.1_CE01_84,Y.F.1,3287,84352,CAp,CA_EC1
CAp.2_Y.F.1_CE01_85,Y.F.1,2331,15696,CAp,CA_EC1
CAp.2_Y.F.1_CE01_86,Y.F.1,3020,119941,CAp,CA_EC1
CAp.2_Y.F.1_CE01_87,Y.F.1,3209,70234,CAp,CA_EC1
CAp.2_Y.F.1_CE01_88,Y.F.1,2353,25927,CAp,CA_EC1
CAp.2_Y.F.1_CE01_90,Y.F.1,2162,46336,CAp,CA_EC1
CAp.2_Y.F.1_CE01_91,Y.F.1,3645,92584,CAp,CA_EC1
CAp.2_Y.F.1_CE01_93,Y.F.1,1790,16349,CAp,CA_EC1
CAp.2_Y.F.1_CE01_94,Y.F.1,4309,248735,CAp,CA_EC2
CAp.2_Y.F.1_CE01_95,Y.F.1,3178,35267,CAp,CA_EC1
CAp.2_Y.F.1_CE01_96,Y.F.1,2035,34059,CAp,CA_EC2
AAn.1_O.M.1_CE03_1,O.M.1,4931,122304,AAn,AF
AAn.1_O.M.1_CE03_2,O.M.1,1512,13937,AAn,AA_SMC
AAn.1_O.M.1_CE03_3,O.M.1,3301,42295,AAn,AF
AAn.1_O.M.1_CE03_5,O.M.1,2194,14409,AAn,AF
AAn.1_O.M.1_CE03_7,O.M.1,1880,17000,AAn,AF
AAn.1_O.M.1_CE03_8,O.M.1,2738,16819,AAn,AA_SMC
AAn.1_O.M.1_CE03_9,O.M.1,3067,46978,AAn,AA_SMC
AAn.1_O.M.1_CE03_10,O.M.1,2633,37613,AAn,AF
AAn.1_O.M.1_CE03_11,O.M.1,2903,31455,AAn,AF
AAn.1_O.M.1_CE03_12,O.M.1,2484,28256,AAn,AF
AAn.1_O.M.1_CE03_13,O.M.1,3655,74649,AAn,AF
AAn.1_O.M.1_CE03_14,O.M.1,2157,37784,AAn,AF
AAn.1_O.M.1_CE03_15,O.M.1,2656,31223,AAn,AF
AAn.1_O.M.1_CE03_16,O.M.1,1968,29958,AAn,AF
AAn.1_O.M.1_CE03_17,O.M.1,2155,21195,AAn,AF
AAn.1_O.M.1_CE03_19,O.M.1,3163,48419,AAn,AF
AAn.1_O.M.1_CE03_20,O.M.1,3454,24549,AAn,AA_SMC
AAn.1_O.M.1_CE03_21,O.M.1,2328,33853,AAn,AF
AAn.1_O.M.1_CE03_22,O.M.1,2834,44110,AAn,AF
AAn.1_O.M.1_CE03_24,O.M.1,2802,29552,AAn,AF
AAn.1_O.M.1_CE03_25,O.M.1,3146,45342,AAn,AF
AAn.1_O.M.1_CE03_26,O.M.1,2471,32289,AAn,AF
AAn.1_O.M.1_CE03_27,O.M.1,2796,31301,AAn,AF
AAn.1_O.M.1_CE03_28,O.M.1,4555,61526,AAn,EPI
AAn.1_O.M.1_CE03_30,O.M.1,2405,18899,AAn,AF
AAn.1_O.M.1_CE03_31,O.M.1,3476,38049,AAn,AA_SMC
AAn.1_O.M.1_CE03_32,O.M.1,3629,30427,AAn,AF
AAn.1_O.M.1_CE03_33,O.M.1,3558,60363,AAn,AF
AAn.1_O.M.1_CE03_36,O.M.1,4123,70091,AAn,AF
AAn.1_O.M.1_CE03_37,O.M.1,2875,48146,AAn,AF
AAn.1_O.M.1_CE03_38,O.M.1,2678,50173,AAn,AF
AAn.1_O.M.1_CE03_39,O.M.1,2363,20725,AAn,AF
AAn.1_O.M.1_CE03_40,O.M.1,1860,26520,AAn,AF
AAn.1_O.M.1_CE03_41,O.M.1,3516,101786,AAn,AF
AAn.1_O.M.1_CE03_42,O.M.1,4530,125024,AAn,EPI
AAn.1_O.M.1_CE03_43,O.M.1,3079,18106,AAn,AF
AAn.1_O.M.1_CE03_44,O.M.1,3148,41234,AAn,AF
AAn.1_O.M.1_CE03_45,O.M.1,3595,89411,AAn,AF
AAn.1_O.M.1_CE03_46,O.M.1,2437,14827,AAn,AF
AAn.1_O.M.1_CE03_47,O.M.1,2855,34467,AAn,AF
AAn.1_O.M.1_CE03_48,O.M.1,2122,33549,AAn,AF
AAn.1_O.M.1_CE03_49,O.M.1,2141,18297,AAn,ILC
AAn.1_O.M.1_CE03_50,O.M.1,3732,63219,AAn,EPI
AAn.1_O.M.1_CE03_51,O.M.1,3537,59880,AAn,AF
AAn.1_O.M.1_CE03_52,O.M.1,3563,60945,AAn,AF
AAn.1_O.M.1_CE03_53,O.M.1,2460,44500,AAn,AF
AAn.1_O.M.1_CE03_54,O.M.1,2244,27215,AAn,AF
AAn.1_O.M.1_CE03_55,O.M.1,2762,38810,AAn,AF
AAn.1_O.M.1_CE03_57,O.M.1,3276,48757,AAn,AA_SMC
AAn.1_O.M.1_CE03_58,O.M.1,2130,28615,AAn,AF
AAn.1_O.M.1_CE03_59,O.M.1,2300,20136,AAn,AF
AAn.1_O.M.1_CE03_60,O.M.1,3318,36171,AAn,AA_SMC
AAn.1_O.M.1_CE03_61,O.M.1,3176,53441,AAn,AF
AAn.1_O.M.1_CE03_62,O.M.1,2762,51525,AAn,AF
AAn.1_O.M.1_CE03_63,O.M.1,1415,8476,AAn,AF
AAn.1_O.M.1_CE03_64,O.M.1,2808,30334,AAn,AA_SMC
AAn.1_O.M.1_CE03_65,O.M.1,3400,34406,AAn,AA_SMC
AAn.1_O.M.1_CE03_66,O.M.1,3027,56837,AAn,AF
AAn.1_O.M.1_CE03_67,O.M.1,3219,55969,AAn,AF
AAn.1_O.M.1_CE03_68,O.M.1,4516,136514,AAn,AF
AAn.1_O.M.1_CE03_69,O.M.1,3453,57669,AAn,AF
AAn.1_O.M.1_CE03_70,O.M.1,2837,31218,AAn,AF
AAn.1_O.M.1_CE03_72,O.M.1,2787,62875,AAn,AF
AAn.1_O.M.1_CE03_73,O.M.1,5231,55301,AAn,AF
AAn.1_O.M.1_CE03_74,O.M.1,2241,59054,AAn,AF
AAn.1_O.M.1_CE03_75,O.M.1,3238,38917,AAn,AA_SMC
AAn.1_O.M.1_CE03_77,O.M.1,2136,46496,AAn,AF
AAn.1_O.M.1_CE03_78,O.M.1,3065,37271,AAn,AA_SMC
AAn.1_O.M.1_CE03_79,O.M.1,2594,43918,AAn,AF
AAn.1_O.M.1_CE03_80,O.M.1,3290,72223,AAn,AA_SMC
AAn.1_O.M.1_CE03_81,O.M.1,4599,61189,AAn,AF
AAn.1_O.M.1_CE03_82,O.M.1,3095,44546,AAn,AF
AAn.1_O.M.1_CE03_83,O.M.1,2873,61462,AAn,AA_SMC
AAn.1_O.M.1_CE03_84,O.M.1,4000,82258,AAn,AA_SMC
AAn.1_O.M.1_CE03_86,O.M.1,3113,79425,AAn,AF
AAn.1_O.M.1_CE03_87,O.M.1,3190,47964,AAn,AF
AAn.1_O.M.1_CE03_88,O.M.1,2787,24384,AAn,AF
AAn.1_O.M.1_CE03_89,O.M.1,2216,54338,AAn,AF
AAn.1_O.M.1_CE03_90,O.M.1,2573,45693,AAn,AF
AAn.1_O.M.1_CE03_91,O.M.1,3275,43784,AAn,AA_SMC
AAn.1_O.M.1_CE03_92,O.M.1,3703,106720,AAn,AF
AAn.1_O.M.1_CE03_93,O.M.1,1871,21390,AAn,AF
AAn.1_O.M.1_CE03_94,O.M.1,3404,88613,AAn,AF
AAn.1_O.M.1_CE03_95,O.M.1,2547,21909,AAn,AF
AAn.1_O.M.1_CE03_96,O.M.1,2949,64489,AAn,AF
AAp.1_O.M.1_CE03_1,O.M.1,2653,33268,AAp,CA_EC1
AAp.1_O.M.1_CE03_3,O.M.1,2036,15301,AAp,CA_EC2
AAp.1_O.M.1_CE03_4,O.M.1,2705,43555,AAp,AA_EC
AAp.1_O.M.1_CE03_5,O.M.1,2000,7418,AAp,AA_EC
AAp.1_O.M.1_CE03_6,O.M.1,1959,9328,AAp,AA_EC
AAp.1_O.M.1_CE03_7,O.M.1,2915,26956,AAp,AA_EC
AAp.1_O.M.1_CE03_8,O.M.1,2409,12100,AAp,AA_EC
AAp.1_O.M.1_CE03_9,O.M.1,2482,33227,AAp,AA_EC
AAp.1_O.M.1_CE03_11,O.M.1,2390,20371,AAp,CA_EC1
AAp.1_O.M.1_CE03_12,O.M.1,2360,19837,AAp,AA_EC
AAp.1_O.M.1_CE03_14,O.M.1,2315,28728,AAp,AA_EC
AAp.1_O.M.1_CE03_15,O.M.1,2266,21592,AAp,AA_EC
AAp.1_O.M.1_CE03_16,O.M.1,2308,24702,AAp,CA_EC1
AAp.1_O.M.1_CE03_17,O.M.1,3362,35708,AAp,AA_EC
AAp.1_O.M.1_CE03_18,O.M.1,2432,19324,AAp,AA_EC
AAp.1_O.M.1_CE03_19,O.M.1,3785,50300,AAp,AA_EC
AAp.1_O.M.1_CE03_21,O.M.1,3008,31507,AAp,AA_EC
AAp.1_O.M.1_CE03_22,O.M.1,2221,21806,AAp,CA_EC2
AAp.1_O.M.1_CE03_24,O.M.1,2273,12894,AAp,AA_EC
AAp.1_O.M.1_CE03_25,O.M.1,2909,41913,AAp,CA_EC1
AAp.1_O.M.1_CE03_26,O.M.1,3162,37736,AAp,AA_EC
AAp.1_O.M.1_CE03_27,O.M.1,2427,20596,AAp,AA_EC
AAp.1_O.M.1_CE03_29,O.M.1,2517,18638,AAp,AA_EC
AAp.1_O.M.1_CE03_30,O.M.1,2328,16990,AAp,CA_EC1
AAp.1_O.M.1_CE03_31,O.M.1,2767,18084,AAp,AA_EC
AAp.1_O.M.1_CE03_33,O.M.1,2524,27509,AAp,AA_EC
AAp.1_O.M.1_CE03_36,O.M.1,2213,17359,AAp,CA_EC2
AAp.1_O.M.1_CE03_37,O.M.1,2934,37953,AAp,CA_EC1
AAp.1_O.M.1_CE03_39,O.M.1,2627,12661,AAp,LY_EC
AAp.1_O.M.1_CE03_40,O.M.1,2838,32942,AAp,AA_EC
AAp.1_O.M.1_CE03_41,O.M.1,3452,67418,AAp,CA_EC1
AAp.1_O.M.1_CE03_42,O.M.1,2837,41853,AAp,AA_EC
AAp.1_O.M.1_CE03_43,O.M.1,3341,21331,AAp,AA_EC
AAp.1_O.M.1_CE03_44,O.M.1,2309,21120,AAp,AA_EC
AAp.1_O.M.1_CE03_45,O.M.1,2561,27805,AAp,AA_EC
AAp.1_O.M.1_CE03_46,O.M.1,2558,12960,AAp,AA_EC
AAp.1_O.M.1_CE03_47,O.M.1,2704,22286,AAp,AA_EC
AAp.1_O.M.1_CE03_48,O.M.1,2350,20210,AAp,AA_EC
AAp.1_O.M.1_CE03_49,O.M.1,3630,33409,AAp,AA_EC
AAp.1_O.M.1_CE03_51,O.M.1,2500,24825,AAp,CA_EC2
AAp.1_O.M.1_CE03_52,O.M.1,2755,36001,AAp,AA_EC
AAp.1_O.M.1_CE03_53,O.M.1,2827,25521,AAp,AA_EC
AAp.1_O.M.1_CE03_54,O.M.1,2190,16808,AAp,AA_EC
AAp.1_O.M.1_CE03_55,O.M.1,2241,15704,AAp,AA_EC
AAp.1_O.M.1_CE03_57,O.M.1,2871,29522,AAp,AA_EC
AAp.1_O.M.1_CE03_58,O.M.1,2782,43306,AAp,CA_EC1
AAp.1_O.M.1_CE03_59,O.M.1,1845,10318,AAp,AA_EC
AAp.1_O.M.1_CE03_60,O.M.1,1462,7911,AAp,AA_EC
AAp.1_O.M.1_CE03_61,O.M.1,1307,6757,AAp,CA_EC1
AAp.1_O.M.1_CE03_62,O.M.1,2188,22766,AAp,AA_EC
AAp.1_O.M.1_CE03_63,O.M.1,2531,21756,AAp,CA_EC2
AAp.1_O.M.1_CE03_64,O.M.1,3122,34759,AAp,AA_EC
AAp.1_O.M.1_CE03_65,O.M.1,2856,21788,AAp,AA_EC
AAp.1_O.M.1_CE03_66,O.M.1,2065,22341,AAp,AA_EC
AAp.1_O.M.1_CE03_67,O.M.1,1151,8856,AAp,AA_EC
AAp.1_O.M.1_CE03_68,O.M.1,3180,51144,AAp,AA_EC
AAp.1_O.M.1_CE03_69,O.M.1,2752,20451,AAp,AA_EC
AAp.1_O.M.1_CE03_70,O.M.1,2210,13434,AAp,AA_EC
AAp.1_O.M.1_CE03_71,O.M.1,2947,39935,AAp,AA_EC
AAp.1_O.M.1_CE03_72,O.M.1,2546,35861,AAp,CA_EC1
AAp.1_O.M.1_CE03_74,O.M.1,2961,56770,AAp,CA_EC1
AAp.1_O.M.1_CE03_75,O.M.1,1662,12751,AAp,CA_EC2
AAp.1_O.M.1_CE03_77,O.M.1,2674,40654,AAp,AA_EC
AAp.1_O.M.1_CE03_79,O.M.1,3160,41919,AAp,AA_EC
AAp.1_O.M.1_CE03_80,O.M.1,2789,42561,AAp,AA_EC
AAp.1_O.M.1_CE03_81,O.M.1,3395,32165,AAp,AA_EC
